month,NA,SA,SO,PO,IO
2006-09-01,16.293359375000023,13.261895751953148,-1.4164184570312273,16.775567626953148,15.046014404296898
2006-10-01,15.360009765625023,13.508447265625023,-1.3593505859374773,17.034295654296898,15.431176757812523
2006-11-01,14.245965576171898,14.260797119140648,-1.1918395996093523,17.681329345703148,16.312524414062523
2006-12-01,13.124230957031273,15.525384521484398,-0.8234924316406023,18.682397460937523,17.285791015625023
2007-01-01,12.421289062500023,16.593865966796898,-0.28699340820310226,19.658105468750023,18.034295654296898
2007-02-01,12.063317871093773,17.224328613281273,0.08526000976564774,20.236291503906273,18.527215576171898
2007-03-01,11.984857177734398,17.234735107421898,-0.09046020507810226,20.148156738281273,18.331964111328148
2007-04-01,12.284509277343773,16.728387451171898,-0.6415161132812273,19.561975097656273,17.878656005859398
2007-05-01,13.029779052734398,15.676965332031273,-1.0124877929687273,18.777368164062523,17.125115966796898
2007-06-01,14.225244140625023,14.583093261718773,-1.2803405761718523,17.916406250000023,16.318780517578148
2007-07-01,15.585565185546898,13.646447753906273,-1.3937133789062273,17.199334716796898,15.588098144531273
2007-08-01,16.265222167968773,13.070153808593773,-1.4334777832031023,16.727746582031273,15.178796386718773
2007-09-01,16.045709228515648,12.999566650390648,-1.4352478027343523,16.600762939453148,15.217431640625023
2007-10-01,15.141137695312523,13.458612060546898,-1.3760742187499773,16.871667480468773,15.521447753906273
2007-11-01,14.106042480468773,14.180627441406273,-1.1969360351562273,17.457574462890648,16.201043701171898
2007-12-01,13.057397460937523,15.278955078125023,-0.8647216796874773,18.394952392578148,17.080072021484398
2008-01-01,12.308343505859398,16.503930664062523,-0.32620849609372726,19.393975830078148,17.921929931640648
2008-02-01,11.941949462890648,17.181604003906273,-0.03815307617185226,20.088342285156273,18.279626464843773
2008-03-01,11.943322753906273,17.277642822265648,-0.27509155273435226,20.049951171875023,18.202325439453148
2008-04-01,12.122857666015648,16.715234375000023,-0.7192443847656023,19.496301269531273,17.798455810546898
2008-05-01,13.073205566406273,15.792535400390648,-1.0439819335937273,18.691827392578148,17.115258789062523
2008-06-01,14.476678466796898,14.608697509765648,-1.2815612792968523,17.826470947265648,16.270013427734398
2008-07-01,15.817773437500023,13.727288818359398,-1.3833679199218523,17.158380126953148,15.583978271484398
2008-08-01,16.533654785156273,13.244470214843773,-1.4176086425781023,16.763940429687523,15.222863769531273
2008-09-01,16.235467529296898,13.098382568359398,-1.4055541992187273,16.659265136718773,15.359857177734398
2008-10-01,15.160516357421898,13.483728027343773,-1.3313964843749773,16.979333496093773,15.701837158203148
2008-11-01,14.006951904296898,14.270288085937523,-1.1668762207031023,17.670831298828148,16.277307128906273
2008-12-01,13.002557373046898,15.513482666015648,-0.8060668945312273,18.765130615234398,17.164331054687523
2009-01-01,12.224206542968773,16.747857666015648,-0.35108032226560226,19.690057373046898,17.929010009765648
2009-02-01,11.745874023437523,17.391259765625023,0.004632568359397737,20.212365722656273,18.331140136718773
2009-03-01,11.714654541015648,17.516839599609398,-0.26935424804685226,20.182214355468773,18.321343994140648
